Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Primary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Flow Meter,Mass Spectrometer Mantissa,Mass Spectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temperature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Close,Open,Cycle Count
01/10/2025 16:23:43.327,-1961603,-1961672,-1960497,-1960262,-1960281,-1959469,-1959959,-1960595,-1960246,-1960176,-1959502,-1953082,0,6,61,-195,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.337,-1961602,-1961670,-1960497,-1960262,-1960281,-1959467,-1959961,-1960594,-1960245,-1960175,-1959503,-1953002,0,14,74,-184,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.347,-1961602,-1961670,-1960496,-1960263,-1960282,-1959465,-1959962,-1960593,-1960245,-1960176,-1959503,-1952993,0,0,54,-187,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.357,-1961602,-1961670,-1960495,-1960263,-1960282,-1959464,-1959963,-1960591,-1960245,-1960177,-1959504,-1953029,0,0,46,-201,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.367,-1961600,-1961670,-1960495,-1960263,-1960282,-1959465,-1959962,-1960590,-1960245,-1960177,-1959503,-1953006,0,14,62,-196,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.377,-1961599,-1961670,-1960495,-1960262,-1960283,-1959466,-1959962,-1960590,-1960245,-1960177,-1959502,-1952998,0,0,64,-208,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.387,-1961598,-1961670,-1960495,-1960261,-1960283,-1959466,-1959962,-1960591,-1960244,-1960177,-1959502,-1953024,0,21,60,-219,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.397,-1961597,-1961669,-1960496,-1960262,-1960283,-1959466,-1959962,-1960591,-1960244,-1960178,-1959502,-1953039,0,30,68,-196,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.407,-1961597,-1961670,-1960496,-1960262,-1960282,-1959467,-1959963,-1960591,-1960244,-1960178,-1959502,-1953006,0,9,70,-212,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.417,-1961597,-1961671,-1960495,-1960263,-1960282,-1959467,-1959963,-1960591,-1960244,-1960178,-1959502,-1953046,0,0,59,-254,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.427,-1961596,-1961670,-1960495,-1960263,-1960281,-1959466,-1959964,-1960590,-1960244,-1960178,-1959502,-1953073,0,2,53,-239,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.437,-1961595,-1961669,-1960495,-1960263,-1960281,-1959466,-1959964,-1960590,-1960245,-1960179,-1959502,-1953044,0,38,45,-217,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.447,-1961595,-1961669,-1960496,-1960263,-1960281,-1959467,-1959964,-1960590,-1960245,-1960179,-1959502,-1953033,0,11,59,-213,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.457,-1961595,-1961669,-1960495,-1960263,-1960281,-1959468,-1959965,-1960591,-1960245,-1960179,-1959501,-1953054,0,0,53,-208,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.468,-1961596,-1961669,-1960495,-1960263,-1960281,-1959468,-1959965,-1960591,-1960245,-1960179,-1959502,-1953076,0,2,39,-223,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.478,-1961597,-1961669,-1960496,-1960263,-1960282,-1959468,-1959965,-1960591,-1960245,-1960179,-1959501,-1953068,0,0,59,-206,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.488,-1961597,-1961670,-1960496,-1960263,-1960282,-1959468,-1959966,-1960591,-1960245,-1960178,-1959500,-1953065,0,12,82,-189,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.498,-1961596,-1961670,-1960496,-1960263,-1960282,-1959469,-1959967,-1960592,-1960243,-1960176,-1959500,-1952992,0,24,71,-210,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.508,-1961596,-1961670,-1960497,-1960262,-1960281,-1959469,-1959967,-1960592,-1960243,-1960176,-1959500,-1952944,0,6,64,-232,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.518,-1961595,-1961671,-1960496,-1960261,-1960281,-1959470,-1959967,-1960592,-1960243,-1960176,-1959500,-1952990,0,37,77,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.528,-1961596,-1961671,-1960496,-1960261,-1960281,-1959470,-1959968,-1960591,-1960243,-1960176,-1959500,-1953033,0,16,60,-215,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.538,-1961596,-1961672,-1960495,-1960261,-1960281,-1959471,-1959967,-1960591,-1960243,-1960176,-1959500,-1953026,0,0,50,-251,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.548,-1961596,-1961672,-1960494,-1960261,-1960280,-1959472,-1959967,-1960591,-1960242,-1960176,-1959500,-1952985,0,3,62,-244,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.558,-1961596,-1961671,-1960493,-1960260,-1960279,-1959473,-1959966,-1960590,-1960241,-1960177,-1959499,-1953057,0,0,81,-229,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.568,-1961596,-1961671,-1960493,-1960260,-1960279,-1959474,-1959965,-1960589,-1960241,-1960176,-1959499,-1953076,0,9,94,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.578,-1961596,-1961671,-1960493,-1960260,-1960278,-1959474,-1959965,-1960589,-1960241,-1960175,-1959499,-1953022,0,0,86,-192,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.588,-1961597,-1961671,-1960494,-1960260,-1960279,-1959473,-1959966,-1960590,-1960241,-1960174,-1959499,-1953043,0,0,84,-200,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.598,-1961597,-1961671,-1960494,-1960260,-1960280,-1959474,-1959966,-1960591,-1960241,-1960173,-1959499,-1953070,0,45,87,-202,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.608,-1961598,-1961671,-1960494,-1960260,-1960280,-1959474,-1959965,-1960591,-1960241,-1960173,-1959499,-1953043,0,54,65,-189,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.618,-1961599,-1961671,-1960494,-1960260,-1960279,-1959475,-1959966,-1960592,-1960241,-1960172,-1959499,-1953033,0,19,80,-202,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.628,-1961599,-1961671,-1960494,-1960259,-1960278,-1959475,-1959967,-1960592,-1960241,-1960173,-1959499,-1953010,0,15,82,-208,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.638,-1961599,-1961670,-1960495,-1960258,-1960277,-1959475,-1959968,-1960592,-1960241,-1960172,-1959499,-1952977,0,24,65,-200,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.648,-1961600,-1961670,-1960495,-1960257,-1960278,-1959475,-1959968,-1960592,-1960241,-1960172,-1959499,-1953022,0,13,72,-207,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.658,-1961601,-1961669,-1960496,-1960257,-1960279,-1959474,-1959968,-1960592,-1960242,-1960172,-1959500,-1953037,0,1,68,-208,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.668,-1961601,-1961670,-1960496,-1960258,-1960280,-1959474,-1959969,-1960592,-1960242,-1960172,-1959500,-1953045,0,3,77,-217,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.678,-1961601,-1961670,-1960495,-1960258,-1960279,-1959474,-1959970,-1960593,-1960243,-1960172,-1959501,-1953076,0,17,87,-214,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.688,-1961600,-1961670,-1960495,-1960259,-1960279,-1959475,-1959971,-1960593,-1960244,-1960172,-1959501,-1953074,0,4,74,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.698,-1961600,-1961670,-1960496,-1960260,-1960280,-1959475,-1959972,-1960593,-1960244,-1960173,-1959501,-1953037,0,14,50,-233,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.708,-1961600,-1961670,-1960497,-1960260,-1960280,-1959474,-1959972,-1960593,-1960243,-1960173,-1959500,-1953030,0,17,72,-215,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.718,-1961601,-1961670,-1960497,-1960260,-1960280,-1959473,-1959972,-1960593,-1960242,-1960174,-1959499,-1953070,0,14,56,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.728,-1961601,-1961670,-1960496,-1960260,-1960281,-1959473,-1959972,-1960593,-1960242,-1960174,-1959498,-1953067,0,29,40,-236,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.738,-1961601,-1961670,-1960495,-1960261,-1960280,-1959473,-1959972,-1960594,-1960241,-1960174,-1959497,-1953006,0,34,69,-242,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.748,-1961601,-1961671,-1960494,-1960260,-1960280,-1959474,-1959972,-1960594,-1960240,-1960173,-1959497,-1953006,0,1,52,-237,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.758,-1961601,-1961671,-1960493,-1960259,-1960280,-1959475,-1959972,-1960595,-1960239,-1960172,-1959498,-1953023,0,20,30,-215,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.768,-1961600,-1961671,-1960493,-1960259,-1960281,-1959475,-1959972,-1960595,-1960239,-1960172,-1959498,-1953009,0,73,65,-200,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.778,-1961599,-1961671,-1960493,-1960259,-1960281,-1959474,-1959970,-1960594,-1960238,-1960173,-1959499,-1953040,0,12,93,-207,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.788,-1961599,-1961670,-1960494,-1960259,-1960280,-1959474,-1959969,-1960594,-1960238,-1960173,-1959499,-1953040,0,0,82,-213,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.798,-1961599,-1961669,-1960494,-1960259,-1960279,-1959473,-1959969,-1960594,-1960239,-1960173,-1959498,-1953039,0,4,91,-234,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.808,-1961600,-1961669,-1960495,-1960259,-1960280,-1959473,-1959970,-1960594,-1960239,-1960173,-1959499,-1953066,0,0,75,-251,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.818,-1961601,-1961669,-1960494,-1960259,-1960279,-1959473,-1959970,-1960595,-1960240,-1960173,-1959500,-1953059,0,0,73,-246,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.828,-1961601,-1961670,-1960494,-1960258,-1960278,-1959473,-1959970,-1960595,-1960239,-1960174,-1959500,-1953032,0,0,68,-236,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:43.838,-1961601,-1961670,-1960493,-1960257,-1960279,-1959473,-1959969,-1960595,-1960239,-1960173,-1959500,-1953014,0,19,75,-229,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.848,-1961601,-1961670,-1960492,-1960257,-1960280,-1959473,-1959967,-1960596,-1960239,-1960173,-1959501,-1953001,0,3,86,-218,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.858,-1961600,-1961670,-1960493,-1960257,-1960281,-1959473,-1959967,-1960597,-1960238,-1960172,-1959501,-1953043,0,12,77,-207,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.868,-1961599,-1961670,-1960494,-1960256,-1960282,-1959473,-1959967,-1960597,-1960236,-1960173,-1959501,-1953066,0,28,70,-199,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.878,-1961599,-1961670,-1960494,-1960256,-1960283,-1959473,-1959966,-1960597,-1960236,-1960174,-1959501,-1953026,0,21,84,-190,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.888,-1961599,-1961670,-1960494,-1960256,-1960283,-1959473,-1959965,-1960597,-1960236,-1960174,-1959502,-1953015,0,8,78,-226,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.898,-1961600,-1961671,-1960496,-1960257,-1960284,-1959472,-1959964,-1960597,-1960237,-1960175,-1959502,-1953035,0,0,81,-233,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.908,-1961600,-1961671,-1960497,-1960257,-1960282,-1959473,-1959964,-1960596,-1960238,-1960175,-1959502,-1953046,0,0,86,-211,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.918,-1961600,-1961670,-1960497,-1960257,-1960281,-1959474,-1959964,-1960595,-1960239,-1960176,-1959501,-1953027,0,0,67,-226,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.928,-1961600,-1961670,-1960497,-1960257,-1960281,-1959475,-1959964,-1960595,-1960240,-1960177,-1959501,-1953046,0,0,85,-226,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.938,-1961598,-1961669,-1960496,-1960257,-1960281,-1959476,-1959964,-1960594,-1960241,-1960177,-1959501,-1953018,0,0,87,-236,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.948,-1961598,-1961669,-1960495,-1960257,-1960281,-1959476,-1959964,-1960595,-1960241,-1960178,-1959500,-1953000,0,3,78,-229,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.958,-1961598,-1961670,-1960495,-1960257,-1960281,-1959476,-1959964,-1960595,-1960241,-1960178,-1959500,-1953041,0,6,72,-187,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.968,-1961597,-1961671,-1960496,-1960257,-1960282,-1959475,-1959963,-1960595,-1960240,-1960178,-1959500,-1953046,0,3,83,-191,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.978,-1961596,-1961671,-1960497,-1960258,-1960282,-1959475,-1959961,-1960596,-1960239,-1960177,-1959500,-1953014,0,0,99,-220,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.988,-1961595,-1961672,-1960497,-1960257,-1960281,-1959476,-1959961,-1960596,-1960240,-1960177,-1959500,-1952989,0,18,89,-232,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:43.998,-1961594,-1961673,-1960498,-1960256,-1960281,-1959476,-1959962,-1960596,-1960240,-1960178,-1959501,-1952999,0,23,71,-230,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.008,-1961593,-1961673,-1960498,-1960255,-1960281,-1959476,-1959962,-1960596,-1960240,-1960178,-1959501,-1953047,0,0,74,-216,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.018,-1961593,-1961672,-1960499,-1960254,-1960281,-1959475,-1959962,-1960596,-1960241,-1960177,-1959501,-1953098,0,14,86,-187,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.028,-1961593,-1961672,-1960500,-1960254,-1960282,-1959474,-1959961,-1960596,-1960241,-1960178,-1959501,-1953073,0,51,88,-196,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.038,-1961594,-1961673,-1960502,-1960254,-1960282,-1959472,-1959960,-1960595,-1960240,-1960179,-1959501,-1953017,0,55,67,-223,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.048,-1961594,-1961673,-1960502,-1960254,-1960282,-1959472,-1959960,-1960595,-1960240,-1960179,-1959501,-1953009,0,52,65,-202,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.058,-1961594,-1961672,-1960502,-1960254,-1960282,-1959471,-1959959,-1960594,-1960240,-1960181,-1959500,-1953051,0,37,73,-203,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.068,-1961594,-1961671,-1960502,-1960254,-1960282,-1959471,-1959959,-1960594,-1960240,-1960181,-1959500,-1953062,0,6,67,-216,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.078,-1961593,-1961671,-1960501,-1960254,-1960282,-1959470,-1959960,-1960594,-1960240,-1960182,-1959500,-1953041,0,0,93,-193,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.088,-1961592,-1961670,-1960501,-1960254,-1960283,-1959470,-1959960,-1960595,-1960240,-1960182,-1959500,-1953062,0,4,83,-186,0,0,-1967,1372,1372,1372,-186.7,FALSE,FALSE,1
01/10/2025 16:23:44.098,-1961592,-1961671,-1960501,-1960254,-1960282,-1959470,-1959959,-1960596,-1960241,-1960181,-1959500,-1953080,0,4,53,-219,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.108,-1961592,-1961671,-1960501,-1960254,-1960282,-1959471,-1959958,-1960595,-1960241,-1960180,-1959500,-1953049,0,5,78,-219,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.118,-1961592,-1961671,-1960501,-1960254,-1960282,-1959470,-1959956,-1960596,-1960240,-1960179,-1959500,-1953014,0,6,90,-206,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.128,-1961592,-1961671,-1960501,-1960254,-1960282,-1959471,-1959955,-1960596,-1960239,-1960178,-1959500,-1952996,0,14,80,-206,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.138,-1961592,-1961670,-1960502,-1960254,-1960281,-1959471,-1959953,-1960597,-1960238,-1960177,-1959499,-1952988,0,4,97,-214,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.148,-1961593,-1961669,-1960503,-1960254,-1960280,-1959472,-1959953,-1960597,-1960238,-1960176,-1959499,-1952987,0,0,86,-209,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.158,-1961594,-1961669,-1960503,-1960254,-1960280,-1959472,-1959954,-1960598,-1960237,-1960176,-1959500,-1953034,0,4,53,-188,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.168,-1961594,-1961669,-1960504,-1960254,-1960281,-1959472,-1959954,-1960598,-1960237,-1960176,-1959500,-1953052,0,0,73,-188,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.178,-1961593,-1961669,-1960504,-1960255,-1960280,-1959472,-1959954,-1960599,-1960237,-1960176,-1959501,-1953020,0,14,93,-203,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.188,-1961593,-1961669,-1960504,-1960255,-1960280,-1959472,-1959955,-1960599,-1960238,-1960176,-1959501,-1953042,0,6,69,-211,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.198,-1961593,-1961669,-1960504,-1960255,-1960280,-1959472,-1959956,-1960599,-1960238,-1960176,-1959501,-1953073,0,12,39,-196,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.208,-1961594,-1961668,-1960504,-1960254,-1960280,-1959473,-1959957,-1960599,-1960238,-1960177,-1959501,-1953059,0,31,50,-192,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.218,-1961594,-1961668,-1960504,-1960253,-1960281,-1959472,-1959958,-1960600,-1960237,-1960177,-1959501,-1953028,0,19,68,-211,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.228,-1961593,-1961668,-1960505,-1960253,-1960281,-1959472,-1959959,-1960601,-1960237,-1960177,-1959501,-1953019,0,0,96,-213,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.238,-1961593,-1961667,-1960505,-1960253,-1960282,-1959471,-1959959,-1960601,-1960236,-1960177,-1959501,-1953040,0,0,103,-180,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.248,-1961593,-1961667,-1960506,-1960253,-1960283,-1959471,-1959959,-1960601,-1960236,-1960177,-1959501,-1953076,0,4,84,-182,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.258,-1961593,-1961667,-1960507,-1960252,-1960284,-1959471,-1959959,-1960600,-1960235,-1960178,-1959501,-1953062,0,0,83,-228,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.268,-1961593,-1961668,-1960508,-1960252,-1960284,-1959472,-1959959,-1960600,-1960234,-1960178,-1959501,-1953021,0,0,74,-247,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.278,-1961593,-1961668,-1960509,-1960253,-1960285,-1959472,-1959959,-1960599,-1960234,-1960178,-1959501,-1953049,0,0,92,-241,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.288,-1961593,-1961668,-1960509,-1960253,-1960285,-1959473,-1959959,-1960600,-1960234,-1960178,-1959501,-1953054,0,6,79,-233,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.298,-1961594,-1961669,-1960509,-1960253,-1960285,-1959472,-1959959,-1960600,-1960235,-1960179,-1959502,-1953013,0,45,28,-228,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.308,-1961595,-1961669,-1960510,-1960253,-1960285,-1959472,-1959958,-1960600,-1960235,-1960179,-1959502,-1952997,0,32,45,-213,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.318,-1961595,-1961670,-1960512,-1960254,-1960285,-1959472,-1959958,-1960599,-1960236,-1960178,-1959503,-1952993,0,0,83,-221,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.328,-1961593,-1961670,-1960512,-1960254,-1960285,-1959473,-1959958,-1960599,-1960236,-1960178,-1959504,-1953014,0,8,77,-226,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.338,-1961591,-1961671,-1960511,-1960254,-1960285,-1959472,-1959958,-1960599,-1960237,-1960177,-1959504,-1953038,0,4,63,-229,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.348,-1961589,-1961671,-1960511,-1960254,-1960284,-1959471,-1959959,-1960598,-1960237,-1960177,-1959505,-1953050,0,6,66,-237,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.358,-1961588,-1961672,-1960511,-1960255,-1960282,-1959470,-1959960,-1960597,-1960237,-1960178,-1959503,-1953051,0,7,70,-213,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.368,-1961588,-1961672,-1960511,-1960255,-1960282,-1959469,-1959960,-1960597,-1960237,-1960178,-1959502,-1953005,0,0,60,-220,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.378,-1961586,-1961673,-1960510,-1960255,-1960282,-1959469,-1959960,-1960597,-1960238,-1960179,-1959502,-1953012,0,7,70,-256,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.388,-1961586,-1961673,-1960510,-1960255,-1960282,-1959469,-1959960,-1960597,-1960238,-1960179,-1959502,-1953031,0,9,71,-264,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.398,-1961585,-1961673,-1960510,-1960255,-1960281,-1959468,-1959960,-1960597,-1960239,-1960179,-1959502,-1953018,0,3,69,-238,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.408,-1961586,-1961673,-1960511,-1960255,-1960281,-1959468,-1959960,-1960597,-1960239,-1960179,-1959502,-1953023,0,9,58,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.418,-1961586,-1961674,-1960511,-1960255,-1960281,-1959468,-1959959,-1960596,-1960239,-1960179,-1959502,-1952991,0,3,41,-206,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.428,-1961587,-1961674,-1960511,-1960255,-1960281,-1959468,-1959959,-1960596,-1960239,-1960179,-1959502,-1953005,0,5,56,-228,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.438,-1961587,-1961675,-1960510,-1960256,-1960281,-1959469,-1959958,-1960597,-1960239,-1960179,-1959502,-1953004,0,0,72,-222,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.448,-1961587,-1961675,-1960509,-1960256,-1960281,-1959470,-1959958,-1960597,-1960239,-1960179,-1959502,-1953010,0,25,63,-208,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.458,-1961587,-1961675,-1960509,-1960256,-1960281,-1959470,-1959959,-1960597,-1960239,-1960179,-1959504,-1953027,0,47,41,-236,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.468,-1961587,-1961675,-1960509,-1960256,-1960281,-1959471,-1959960,-1960597,-1960240,-1960179,-1959504,-1953043,0,23,46,-228,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.478,-1961587,-1961675,-1960509,-1960256,-1960281,-1959471,-1959961,-1960597,-1960240,-1960177,-1959503,-1953050,0,12,55,-241,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
01/10/2025 16:23:44.488,-1961587,-1961675,-1960509,-1960256,-1960280,-1959471,-1959961,-1960597,-1960240,-1960177,-1959502,-1953022,0,0,59,-247,0,0,-1968,1372,1372,1372,-186.8,FALSE,FALSE,1
