Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Primary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Spare,Flow Meter,Mass Spectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temperature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Close,Open,Cycle Count, 
22/8/2025 9:25:46.520,0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9854,0.0,0.0,0.4121733,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:47.520,0.2559998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9863,0.0,0.0,0.3737021,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:48.520,0.2534399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9859,0.0,0.0,0.3703036,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:49.520,0.1817598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9871,2.466471E-15,0.0,0.427845,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:50.520,-1129.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9862,0.0,0.0,0.4657026,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:51.520,-4457.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9857,0.0,0.0,0.4394098,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:52.520,-4925.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9866,4.382228E-15,0.0,0.3975873,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:53.520,-4991.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9871,0.0,0.0,0.4129758,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:54.520,-5001.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9864,0.0,0.0,0.4373331,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
22/8/2025 9:25:55.520,-5002.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9859,0.0,0.0,0.2491312,8.997222,0.0,23.2,20.3,19.4,20.5,33.2,TRUE,FALSE,1
