Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Primary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Spare,Flow Meter,Mass Spectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temperature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Close,Open,Cycle Count, 
3/9/2025 15:24:4.443,-4999.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9894,0.0,0.0,-0.005806073,0.0,0.0,22.3,22.5,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:5.443,-4999.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9882,0.0,6.912E-06,-0.005664461,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:6.443,-4999.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9896,0.0,0.0,-0.005758869,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:7.443,-4999.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9889,0.0,1.2543999E-05,-0.005758869,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:8.443,-4999.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9895,0.0,7.936E-06,-0.005570053,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:9.443,-4999.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9891,0.0,4.352E-06,-0.005475646,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:10.443,-4999.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9886,0.0,5.7344E-05,-0.005664461,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:11.443,-4999.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9882,0.0,0.0,-0.005570053,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:12.443,-4999.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9885,0.0,0.0,-0.005853276,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:13.443,-4999.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.989,0.0,0.0,-0.005806073,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:14.443,-4999.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9882,0.0,0.0,-0.005428442,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:15.443,-4999.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.989,0.0,0.0,-0.005570053,0.0,0.0,22.3,22.6,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:16.443,-4999.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9886,0.0,0.0,-0.005664461,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:17.443,-4999.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9898,0.0,1.792E-06,-0.005617257,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:18.443,-4999.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9891,0.0,4.608E-06,-0.005475646,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:19.443,-4999.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9879,0.0,0.0,-0.005570053,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:20.443,-4999.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9893,0.0,0.0,-0.005570053,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:21.443,-4999.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9896,0.0,4.5312E-05,-0.005381238,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:22.443,-4999.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9886,0.0,0.0,-0.005334034,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:23.443,-4999.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9891,0.0,0.0,-0.00528683,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:24.443,-4999.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9894,0.0,1.7664E-05,-0.005617257,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:25.443,-4999.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9899,0.0,0.0,-0.005570053,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:26.443,-4999.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.99,0.0,0.0,-0.005853276,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:27.443,-4999.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9888,0.0,3.328E-06,-0.005853276,0.0,0.0,22.4,22.7,1372.0,1372.0,32.4,FALSE,FALSE,1
3/9/2025 15:24:28.443,-4999.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9891,0.0,6.912E-06,-0.005711665,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:29.443,-4999.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9886,0.0,3.584E-06,-0.005711665,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:30.443,-4999.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9893,0.0,8.192E-06,-0.005617257,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
3/9/2025 15:24:31.443,-4999.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9895,0.0,0.0,-0.005664461,0.0,0.0,22.3,22.7,1372.0,1372.0,32.3,FALSE,FALSE,1
