Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Primary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Flow Meter,Mass Spectrometer Mantissa,Mass Spectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temperature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Close,Open,Cycle Count, 
1/10/2025 11:45:17.041,-7.785225,0.0,-1962039.0,-1962019.0,-1961323.0,-1961997.0,-1961678.0,-1960960.0,-1960300.0,-1960624.0,-1960521.0,-249.9849,0.0001408,0.0,4.6848E-05,0.010792363,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.051,-7.785225,0.0,-1962040.0,-1962019.0,-1961322.0,-1961997.0,-1961678.0,-1960960.0,-1960300.0,-1960623.0,-1960521.0,-249.9886,0.0001408,0.0,4.6848E-05,0.007912982,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.061,-7.792925,0.0,-1962039.0,-1962019.0,-1961321.0,-1961997.0,-1961678.0,-1960960.0,-1960301.0,-1960623.0,-1960521.0,-249.9895,0.0001408,0.0,5.3248E-05,-0.05458487,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.071,-7.792925,0.0,-1962039.0,-1962019.0,-1961321.0,-1961997.0,-1961678.0,-1960960.0,-1960301.0,-1960623.0,-1960521.0,-249.988,0.0001408,0.0,4.992E-05,-0.09079017,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.081,-7.792925,0.0,-1962039.0,-1962018.0,-1961321.0,-1961997.0,-1961679.0,-1960959.0,-1960301.0,-1960622.0,-1960521.0,-249.9898,0.0001408,0.0,4.4032E-05,-0.01889886,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.091,-7.792925,0.0,-1962040.0,-1962018.0,-1961321.0,-1961997.0,-1961679.0,-1960959.0,-1960301.0,-1960622.0,-1960521.0,-249.9862,0.00014208,0.0,4.4032E-05,0.012680638,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.101,-7.787792,0.0,-1962040.0,-1962018.0,-1961321.0,-1961997.0,-1961679.0,-1960960.0,-1960301.0,-1960622.0,-1960521.0,-249.9849,0.00014208,0.0,4.7616E-05,0.007204878,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.111,-7.777525,0.0,-1962039.0,-1962018.0,-1961321.0,-1961997.0,-1961680.0,-1960959.0,-1960301.0,-1960622.0,-1960520.0,-249.9879,0.0001408,0.0,5.5296E-05,0.01098119,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.121,-7.772392,0.0,-1962038.0,-1962018.0,-1961321.0,-1961995.0,-1961680.0,-1960958.0,-1960300.0,-1960622.0,-1960521.0,-249.9862,0.0001408,0.0,5.12E-05,-0.010779751,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.131,-7.774958,0.0,-1962038.0,-1962018.0,-1961321.0,-1961995.0,-1961680.0,-1960957.0,-1960299.0,-1960622.0,-1960521.0,-249.9859,0.00014208,0.0,4.5312E-05,-0.01002444,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.141,-7.777525,0.0,-1962038.0,-1962017.0,-1961321.0,-1961995.0,-1961680.0,-1960957.0,-1960299.0,-1960621.0,-1960520.0,-249.9894,0.00014208,0.0,4.4288E-05,0.01853381,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.151,-7.777525,0.0,-1962038.0,-1962017.0,-1961321.0,-1961995.0,-1961680.0,-1960957.0,-1960299.0,-1960622.0,-1960520.0,-249.9893,0.00014208,0.0,4.7872E-05,0.01640974,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.161,-7.777525,0.0,-1962038.0,-1962017.0,-1961322.0,-1961996.0,-1961681.0,-1960957.0,-1960299.0,-1960622.0,-1960520.0,-249.9849,0.00014336,0.0,5.4528E-05,-0.05850281,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.171,-7.777525,0.0,-1962038.0,-1962016.0,-1961323.0,-1961995.0,-1961680.0,-1960957.0,-1960299.0,-1960622.0,-1960520.0,-249.9863,0.00014336,0.0,5.632E-05,-0.09253682,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.181,-7.777525,0.0,-1962039.0,-1962016.0,-1961323.0,-1961995.0,-1961680.0,-1960958.0,-1960298.0,-1960621.0,-1960520.0,-249.99,0.00014464,0.0,4.8384E-05,-0.02064527,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.191,-7.780092,0.0,-1962039.0,-1962016.0,-1961323.0,-1961995.0,-1961679.0,-1960958.0,-1960298.0,-1960621.0,-1960521.0,-249.9848,0.00014336,0.0,4.736E-05,0.03061806,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.201,-7.785225,0.0,-1962038.0,-1962017.0,-1961324.0,-1961994.0,-1961680.0,-1960958.0,-1960298.0,-1960622.0,-1960521.0,-249.9872,0.00014336,0.0,4.992E-05,0.04156934,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.211,-7.790358,0.0,-1962037.0,-1962017.0,-1961325.0,-1961994.0,-1961680.0,-1960958.0,-1960298.0,-1960622.0,-1960521.0,-249.9893,0.00014336,0.0,4.608E-05,0.012916672,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.221,-7.787792,0.0,-1962037.0,-1962016.0,-1961324.0,-1961995.0,-1961681.0,-1960960.0,-1960298.0,-1960621.0,-1960522.0,-249.9862,0.00014336,0.0,4.0704E-05,-0.04825963,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.231,-7.785225,0.0,-1962038.0,-1962017.0,-1961325.0,-1961995.0,-1961682.0,-1960960.0,-1960299.0,-1960621.0,-1960522.0,-249.9884,0.00014336,0.0,4.5824E-05,-0.0526966,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.241,-7.780092,0.0,-1962039.0,-1962016.0,-1961325.0,-1961995.0,-1961683.0,-1960961.0,-1960300.0,-1960621.0,-1960522.0,-249.9857,0.00014464,0.0,4.1216E-05,-0.002188576,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.251,-7.777525,0.0,-1962039.0,-1962016.0,-1961325.0,-1961995.0,-1961683.0,-1960961.0,-1960300.0,-1960622.0,-1960522.0,-249.9846,0.00014464,0.0,3.584E-05,0.004514325,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.261,-7.774958,0.0,-1962038.0,-1962014.0,-1961325.0,-1961996.0,-1961683.0,-1960961.0,-1960300.0,-1960622.0,-1960523.0,-249.9904,0.00014464,0.0,4.1984E-05,-0.11240949,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.271,-7.777525,0.0,-1962039.0,-1962014.0,-1961325.0,-1961997.0,-1961682.0,-1960962.0,-1960300.0,-1960622.0,-1960523.0,-249.9895,0.00014464,0.0,4.608E-05,-0.1526743,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
1/10/2025 11:45:17.281,-7.785225,0.0,-1962039.0,-1962013.0,-1961325.0,-1961998.0,-1961681.0,-1960961.0,-1960300.0,-1960621.0,-1960523.0,-249.9854,0.00014464,0.0,4.5568E-05,-0.03221024,0.1361111,0.0,22.1,18.7,19.1,19.1,32.1,FALSE,FALSE,1
